,Unnamed: 0,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
586,586,further,7bf13a56bbb7_29,trial_12_bluejay,trial_17_redsport,trial_27_sling,trial_28_chihuahua,further_bluejay
587,587,closer,7bf13a56bbb7_30,trial_7_basset,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_basset
588,588,further,9fe236623033_6,trial_12_bluejay,trial_17_redsport,trial_23_weimaraner,trial_27_sling,further_bluejay
589,589,further,9fe236623033_7,trial_17_redsport,trial_12_bluejay,trial_23_weimaraner,trial_27_sling,further_redsport
590,590,further,9fe236623033_13,trial_16_bloodhound,trial_26_crow,trial_5_inlay,trial_9_brown,further_bloodhound
591,591,further,9fe236623033_18,trial_5_inlay,trial_16_bloodhound,trial_26_crow,trial_9_brown,further_inlay
592,592,further,9fe236623033_24,trial_26_crow,trial_16_bloodhound,trial_5_inlay,trial_9_brown,further_crow
593,593,further,9fe236623033_25,trial_27_sling,trial_12_bluejay,trial_17_redsport,trial_23_weimaraner,further_sling
594,594,further,9fe236623033_28,trial_9_brown,trial_16_bloodhound,trial_26_crow,trial_5_inlay,further_brown
595,595,further,9fe236623033_30,trial_23_weimaraner,trial_12_bluejay,trial_17_redsport,trial_27_sling,further_weimaraner
596,596,closer,9fe236623033_31,trial_4_straight,trial_22_leather,trial_32_squat,trial_8_knob,closer_straight
597,597,closer,4ba89ccde7dd_1,trial_7_basset,trial_16_bloodhound,trial_28_chihuahua,trial_2_bullmastiff,closer_basset
598,598,closer,4ba89ccde7dd_3,trial_8_knob,trial_11_waiting,trial_21_woven,trial_22_leather,closer_knob
599,599,further,4ba89ccde7dd_4,trial_30_doberman,trial_10_beetle,trial_15_nightingale,trial_27_sling,further_doberman
600,600,further,4ba89ccde7dd_6,trial_27_sling,trial_10_beetle,trial_15_nightingale,trial_30_doberman,further_sling
601,601,closer,4ba89ccde7dd_10,trial_28_chihuahua,trial_16_bloodhound,trial_2_bullmastiff,trial_7_basset,closer_chihuahua
602,602,closer,4ba89ccde7dd_11,trial_21_woven,trial_11_waiting,trial_22_leather,trial_8_knob,closer_woven
603,603,further,4ba89ccde7dd_12,trial_15_nightingale,trial_10_beetle,trial_27_sling,trial_30_doberman,further_nightingale
604,604,further,4ba89ccde7dd_15,trial_19_pigeon,trial_23_weimaraner,trial_32_squat,trial_3_redantique,further_pigeon
605,605,closer,4ba89ccde7dd_20,trial_22_leather,trial_11_waiting,trial_21_woven,trial_8_knob,closer_leather
606,606,closer,4ba89ccde7dd_21,trial_11_waiting,trial_21_woven,trial_22_leather,trial_8_knob,closer_waiting
607,607,further,4ba89ccde7dd_22,trial_32_squat,trial_19_pigeon,trial_23_weimaraner,trial_3_redantique,further_squat
608,608,further,4ba89ccde7dd_25,trial_3_redantique,trial_19_pigeon,trial_23_weimaraner,trial_32_squat,further_redantique
609,609,further,4ba89ccde7dd_26,trial_10_beetle,trial_15_nightingale,trial_27_sling,trial_30_doberman,further_beetle
610,610,closer,4ba89ccde7dd_29,trial_2_bullmastiff,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset,closer_bullmastiff
611,611,further,4ba89ccde7dd_32,trial_23_weimaraner,trial_19_pigeon,trial_32_squat,trial_3_redantique,further_weimaraner
612,612,further,5c0803980807_4,trial_3_redantique,trial_20_cuckoo,trial_22_leather,trial_7_basset,further_redantique
613,613,further,5c0803980807_5,trial_6_hatchback,trial_13_tomtit,trial_21_woven,trial_23_weimaraner,further_hatchback
614,614,further,5c0803980807_11,trial_13_tomtit,trial_21_woven,trial_23_weimaraner,trial_6_hatchback,further_tomtit
615,615,closer,5c0803980807_13,trial_14_robin,trial_12_bluejay,trial_26_crow,trial_29_sparrow,closer_robin
616,616,further,5c0803980807_16,trial_22_leather,trial_20_cuckoo,trial_3_redantique,trial_7_basset,further_leather
617,617,further,5c0803980807_17,trial_23_weimaraner,trial_13_tomtit,trial_21_woven,trial_6_hatchback,further_weimaraner
618,618,closer,5c0803980807_18,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_crow
619,619,further,5c0803980807_22,trial_21_woven,trial_13_tomtit,trial_23_weimaraner,trial_6_hatchback,further_woven
620,620,closer,5c0803980807_23,trial_12_bluejay,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_bluejay
621,621,further,5c0803980807_25,trial_7_basset,trial_20_cuckoo,trial_22_leather,trial_3_redantique,further_basset
622,622,closer,5c0803980807_28,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_sparrow
623,623,further,5c0803980807_32,trial_20_cuckoo,trial_22_leather,trial_3_redantique,trial_7_basset,further_cuckoo
624,624,further,8a631b1fa894_4,trial_1_bluesport,trial_14_robin,trial_5_inlay,trial_7_basset,further_bluesport
625,625,closer,8a631b1fa894_5,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,trial_30_doberman,closer_pug
626,626,further,8a631b1fa894_7,trial_5_inlay,trial_14_robin,trial_1_bluesport,trial_7_basset,further_inlay
627,627,further,8a631b1fa894_8,trial_12_bluejay,trial_11_waiting,trial_25_goldenretriever,trial_31_bluesedan,further_bluejay
628,628,further,8a631b1fa894_9,trial_7_basset,trial_14_robin,trial_1_bluesport,trial_5_inlay,further_basset
629,629,further,8a631b1fa894_10,trial_25_goldenretriever,trial_11_waiting,trial_12_bluejay,trial_31_bluesedan,further_goldenretriever
630,630,further,8a631b1fa894_11,trial_14_robin,trial_1_bluesport,trial_5_inlay,trial_7_basset,further_robin
631,631,further,8a631b1fa894_12,trial_31_bluesedan,trial_11_waiting,trial_12_bluejay,trial_25_goldenretriever,further_bluesedan
632,632,further,8a631b1fa894_14,trial_11_waiting,trial_12_bluejay,trial_25_goldenretriever,trial_31_bluesedan,further_waiting
633,633,closer,8a631b1fa894_23,trial_30_doberman,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,closer_doberman
634,634,closer,8a631b1fa894_24,trial_2_bullmastiff,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bullmastiff
635,635,closer,8a631b1fa894_28,trial_28_chihuahua,trial_18_pug,trial_2_bullmastiff,trial_30_doberman,closer_chihuahua
636,636,further,f6a80bd05fc3_1,trial_14_robin,trial_10_beetle,trial_25_goldenretriever,trial_32_squat,further_robin
637,637,closer,f6a80bd05fc3_2,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,closer_crow
638,638,further,f6a80bd05fc3_4,trial_10_beetle,trial_14_robin,trial_25_goldenretriever,trial_32_squat,further_beetle
639,639,further,f6a80bd05fc3_14,trial_32_squat,trial_10_beetle,trial_14_robin,trial_25_goldenretriever,further_squat
640,640,closer,f6a80bd05fc3_18,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow,closer_bluejay
641,641,further,f6a80bd05fc3_22,trial_20_cuckoo,trial_27_sling,trial_3_redantique,trial_7_basset,further_cuckoo
642,642,closer,f6a80bd05fc3_26,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_pigeon
643,643,further,f6a80bd05fc3_28,trial_27_sling,trial_20_cuckoo,trial_3_redantique,trial_7_basset,further_sling
644,644,closer,f6a80bd05fc3_29,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_nightingale
645,645,further,f6a80bd05fc3_31,trial_7_basset,trial_20_cuckoo,trial_27_sling,trial_3_redantique,further_basset
646,646,closer,500ec1c2d3aa_2,trial_30_doberman,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_doberman
647,647,closer,c9edf26da2a1_4,trial_13_tomtit,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,closer_tomtit
648,648,closer,c9edf26da2a1_29,trial_4_straight,trial_22_leather,trial_27_sling,trial_8_knob,closer_straight
649,649,closer,c9edf26da2a1_30,trial_12_bluejay,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,closer_bluejay
650,650,closer,c9edf26da2a1_32,trial_8_knob,trial_22_leather,trial_27_sling,trial_4_straight,closer_knob
651,651,closer,9d29240651d1_1,trial_15_nightingale,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,closer_nightingale
652,652,closer,9d29240651d1_2,trial_21_woven,trial_11_waiting,trial_4_straight,trial_8_knob,closer_woven
653,653,closer,9d29240651d1_4,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,trial_7_basset,closer_bloodhound
654,654,closer,9d29240651d1_8,trial_14_robin,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,closer_robin
655,655,closer,9d29240651d1_9,trial_4_straight,trial_11_waiting,trial_21_woven,trial_8_knob,closer_straight
656,656,further,9d29240651d1_10,trial_19_pigeon,trial_22_leather,trial_30_doberman,trial_31_bluesedan,further_pigeon
657,657,further,9d29240651d1_11,trial_26_crow,trial_28_chihuahua,trial_32_squat,trial_3_redantique,further_crow
658,658,closer,9d29240651d1_12,trial_7_basset,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,closer_basset
659,659,closer,9d29240651d1_13,trial_11_waiting,trial_21_woven,trial_4_straight,trial_8_knob,closer_waiting
660,660,further,9d29240651d1_15,trial_32_squat,trial_26_crow,trial_28_chihuahua,trial_3_redantique,further_squat
661,661,further,9d29240651d1_16,trial_3_redantique,trial_26_crow,trial_28_chihuahua,trial_32_squat,further_redantique
662,662,further,9d29240651d1_19,trial_22_leather,trial_19_pigeon,trial_30_doberman,trial_31_bluesedan,further_leather
663,663,closer,9d29240651d1_20,trial_12_bluejay,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,closer_bluejay
664,664,closer,9d29240651d1_21,trial_20_cuckoo,trial_12_bluejay,trial_14_robin,trial_15_nightingale,closer_cuckoo
665,665,further,9d29240651d1_22,trial_28_chihuahua,trial_26_crow,trial_32_squat,trial_3_redantique,further_chihuahua
666,666,closer,9d29240651d1_23,trial_8_knob,trial_11_waiting,trial_21_woven,trial_4_straight,closer_knob
667,667,further,9d29240651d1_28,trial_31_bluesedan,trial_19_pigeon,trial_22_leather,trial_30_doberman,further_bluesedan
668,668,further,9d29240651d1_31,trial_30_doberman,trial_19_pigeon,trial_22_leather,trial_31_bluesedan,further_doberman
669,669,closer,46bb3145880a_9,trial_5_inlay,trial_21_woven,trial_22_leather,trial_27_sling,closer_inlay
670,670,further,46bb3145880a_17,trial_4_straight,trial_19_pigeon,trial_24_white,trial_2_bullmastiff,further_straight
671,671,further,46bb3145880a_20,trial_11_waiting,trial_12_bluejay,trial_30_doberman,trial_6_hatchback,further_waiting
672,672,further,46bb3145880a_22,trial_30_doberman,trial_11_waiting,trial_12_bluejay,trial_6_hatchback,further_doberman
673,673,further,46bb3145880a_26,trial_12_bluejay,trial_11_waiting,trial_30_doberman,trial_6_hatchback,further_bluejay
674,674,further,46bb3145880a_29,trial_6_hatchback,trial_11_waiting,trial_12_bluejay,trial_30_doberman,further_hatchback
675,675,closer,46bb3145880a_32,trial_27_sling,trial_21_woven,trial_22_leather,trial_5_inlay,closer_sling
676,676,further,e890cdbb4ffb_1,trial_7_basset,trial_15_nightingale,trial_3_redantique,trial_8_knob,further_basset
677,677,further,e890cdbb4ffb_4,trial_20_cuckoo,trial_17_redsport,trial_22_leather,trial_2_bullmastiff,further_cuckoo
678,678,further,e890cdbb4ffb_5,trial_15_nightingale,trial_3_redantique,trial_7_basset,trial_8_knob,further_nightingale
679,679,further,e890cdbb4ffb_7,trial_17_redsport,trial_20_cuckoo,trial_22_leather,trial_2_bullmastiff,further_redsport
680,680,further,e890cdbb4ffb_10,trial_10_beetle,trial_25_goldenretriever,trial_29_sparrow,trial_32_squat,further_beetle
681,681,further,e890cdbb4ffb_14,trial_3_redantique,trial_15_nightingale,trial_7_basset,trial_8_knob,further_redantique
682,682,further,e890cdbb4ffb_18,trial_29_sparrow,trial_10_beetle,trial_25_goldenretriever,trial_32_squat,further_sparrow
683,683,further,e890cdbb4ffb_19,trial_25_goldenretriever,trial_10_beetle,trial_29_sparrow,trial_32_squat,further_goldenretriever
684,684,further,e890cdbb4ffb_20,trial_32_squat,trial_10_beetle,trial_25_goldenretriever,trial_29_sparrow,further_squat
685,685,further,e890cdbb4ffb_22,trial_22_leather,trial_17_redsport,trial_20_cuckoo,trial_2_bullmastiff,further_leather
686,686,further,e890cdbb4ffb_24,trial_2_bullmastiff,trial_17_redsport,trial_20_cuckoo,trial_22_leather,further_bullmastiff
687,687,further,e890cdbb4ffb_26,trial_8_knob,trial_15_nightingale,trial_3_redantique,trial_7_basset,further_knob
688,688,further,7ebf49ba594f_8,trial_9_brown,trial_14_robin,trial_21_woven,trial_2_bullmastiff,further_brown
689,689,further,7ebf49ba594f_9,trial_17_redsport,trial_18_pug,trial_19_pigeon,trial_22_leather,further_redsport
690,690,further,7ebf49ba594f_10,trial_18_pug,trial_17_redsport,trial_19_pigeon,trial_22_leather,further_pug
691,691,further,7ebf49ba594f_13,trial_19_pigeon,trial_17_redsport,trial_18_pug,trial_22_leather,further_pigeon
692,692,closer,7ebf49ba594f_14,trial_15_nightingale,trial_13_tomtit,trial_26_crow,trial_29_sparrow,closer_nightingale
693,693,further,7ebf49ba594f_15,trial_14_robin,trial_21_woven,trial_2_bullmastiff,trial_9_brown,further_robin
694,694,further,7ebf49ba594f_18,trial_2_bullmastiff,trial_14_robin,trial_21_woven,trial_9_brown,further_bullmastiff
695,695,further,7ebf49ba594f_19,trial_22_leather,trial_17_redsport,trial_18_pug,trial_19_pigeon,further_leather
696,696,closer,7ebf49ba594f_22,trial_26_crow,trial_13_tomtit,trial_15_nightingale,trial_29_sparrow,closer_crow
698,698,closer,7ebf49ba594f_24,trial_29_sparrow,trial_13_tomtit,trial_15_nightingale,trial_26_crow,closer_sparrow
699,699,further,7ebf49ba594f_29,trial_21_woven,trial_14_robin,trial_2_bullmastiff,trial_9_brown,further_woven
700,700,closer,7d7f0b9a0af8_1,trial_32_squat,trial_21_woven,trial_27_sling,trial_5_inlay,closer_squat
701,701,further,7d7f0b9a0af8_2,trial_18_pug,trial_14_robin,trial_6_hatchback,trial_8_knob,further_pug
702,702,closer,7d7f0b9a0af8_4,trial_21_woven,trial_27_sling,trial_32_squat,trial_5_inlay,closer_woven
703,703,further,7d7f0b9a0af8_5,trial_4_straight,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,further_straight
704,704,further,7d7f0b9a0af8_6,trial_8_knob,trial_14_robin,trial_18_pug,trial_6_hatchback,further_knob
705,705,further,7d7f0b9a0af8_11,trial_31_bluesedan,trial_11_waiting,trial_19_pigeon,trial_2_bullmastiff,further_bluesedan
706,706,further,7d7f0b9a0af8_12,trial_19_pigeon,trial_11_waiting,trial_2_bullmastiff,trial_31_bluesedan,further_pigeon
707,707,closer,7d7f0b9a0af8_15,trial_27_sling,trial_21_woven,trial_32_squat,trial_5_inlay,closer_sling
708,708,further,7d7f0b9a0af8_17,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,trial_4_straight,further_bluejay
709,709,further,7d7f0b9a0af8_19,trial_14_robin,trial_18_pug,trial_6_hatchback,trial_8_knob,further_robin
710,710,further,7d7f0b9a0af8_20,trial_25_goldenretriever,trial_12_bluejay,trial_1_bluesport,trial_4_straight,further_goldenretriever
711,711,closer,7d7f0b9a0af8_21,trial_5_inlay,trial_21_woven,trial_27_sling,trial_32_squat,closer_inlay
712,712,further,7d7f0b9a0af8_22,trial_11_waiting,trial_19_pigeon,trial_2_bullmastiff,trial_31_bluesedan,further_waiting
713,713,further,7d7f0b9a0af8_23,trial_1_bluesport,trial_12_bluejay,trial_25_goldenretriever,trial_4_straight,further_bluesport
714,714,further,7d7f0b9a0af8_27,trial_2_bullmastiff,trial_11_waiting,trial_19_pigeon,trial_31_bluesedan,further_bullmastiff
715,715,further,7d7f0b9a0af8_29,trial_6_hatchback,trial_14_robin,trial_18_pug,trial_8_knob,further_hatchback
716,716,closer,895bcb3d54b9_4,trial_27_sling,trial_11_waiting,trial_5_inlay,trial_8_knob,closer_sling
717,717,further,895bcb3d54b9_5,trial_3_redantique,trial_12_bluejay,trial_25_goldenretriever,trial_4_straight,further_redantique
722,722,closer,895bcb3d54b9_26,trial_5_inlay,trial_11_waiting,trial_27_sling,trial_8_knob,closer_inlay
723,723,closer,895bcb3d54b9_27,trial_11_waiting,trial_27_sling,trial_5_inlay,trial_8_knob,closer_waiting
724,724,further,895bcb3d54b9_28,trial_4_straight,trial_12_bluejay,trial_25_goldenretriever,trial_3_redantique,further_straight
727,727,closer,76ac0d817ede_3,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,closer_tomtit
728,728,closer,76ac0d817ede_6,trial_15_nightingale,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_nightingale
729,729,further,76ac0d817ede_14,trial_17_redsport,trial_11_waiting,trial_14_robin,trial_25_goldenretriever,further_redsport
730,730,further,76ac0d817ede_18,trial_11_waiting,trial_14_robin,trial_17_redsport,trial_25_goldenretriever,further_waiting
731,731,closer,76ac0d817ede_19,trial_9_brown,trial_10_beetle,trial_24_white,trial_31_bluesedan,closer_brown
732,732,closer,76ac0d817ede_21,trial_20_cuckoo,trial_13_tomtit,trial_15_nightingale,trial_26_crow,closer_cuckoo
733,733,closer,76ac0d817ede_22,trial_24_white,trial_10_beetle,trial_31_bluesedan,trial_9_brown,closer_white
734,734,closer,76ac0d817ede_23,trial_31_bluesedan,trial_10_beetle,trial_24_white,trial_9_brown,closer_bluesedan
735,735,further,76ac0d817ede_24,trial_25_goldenretriever,trial_11_waiting,trial_14_robin,trial_17_redsport,further_goldenretriever
736,736,closer,76ac0d817ede_26,trial_10_beetle,trial_24_white,trial_31_bluesedan,trial_9_brown,closer_beetle
737,737,closer,76ac0d817ede_29,trial_26_crow,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,closer_crow
738,738,further,76ac0d817ede_32,trial_14_robin,trial_11_waiting,trial_17_redsport,trial_25_goldenretriever,further_robin
739,739,closer,e201d15bc528_1,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
740,740,further,e201d15bc528_3,trial_15_nightingale,trial_1_bluesport,trial_22_leather,trial_23_weimaraner,further_nightingale
741,741,closer,e201d15bc528_4,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
742,742,further,e201d15bc528_5,trial_12_bluejay,trial_21_woven,trial_30_doberman,trial_31_bluesedan,further_bluejay
743,743,closer,e201d15bc528_7,trial_24_white,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_white
744,744,closer,e201d15bc528_8,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
745,745,closer,e201d15bc528_11,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
746,746,further,e201d15bc528_12,trial_18_pug,trial_20_cuckoo,trial_27_sling,trial_3_redantique,further_pug
747,747,further,e201d15bc528_13,trial_3_redantique,trial_18_pug,trial_20_cuckoo,trial_27_sling,further_redantique
748,748,closer,e201d15bc528_14,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
749,749,closer,e201d15bc528_15,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_crow
750,750,further,e201d15bc528_16,trial_30_doberman,trial_12_bluejay,trial_21_woven,trial_31_bluesedan,further_doberman
751,751,further,e201d15bc528_17,trial_13_tomtit,trial_28_chihuahua,trial_8_knob,trial_9_brown,further_tomtit
752,752,further,e201d15bc528_19,trial_1_bluesport,trial_15_nightingale,trial_22_leather,trial_23_weimaraner,further_bluesport
753,753,closer,e201d15bc528_20,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_24_white,closer_hatchback
754,754,further,e201d15bc528_21,trial_31_bluesedan,trial_12_bluejay,trial_21_woven,trial_30_doberman,further_bluesedan
755,755,further,e201d15bc528_22,trial_22_leather,trial_15_nightingale,trial_1_bluesport,trial_23_weimaraner,further_leather
756,756,further,e201d15bc528_24,trial_9_brown,trial_13_tomtit,trial_28_chihuahua,trial_8_knob,further_brown
757,757,further,e201d15bc528_27,trial_28_chihuahua,trial_13_tomtit,trial_8_knob,trial_9_brown,further_chihuahua
758,758,further,e201d15bc528_28,trial_21_woven,trial_12_bluejay,trial_30_doberman,trial_31_bluesedan,further_woven
759,759,further,e201d15bc528_29,trial_23_weimaraner,trial_15_nightingale,trial_1_bluesport,trial_22_leather,further_weimaraner
760,760,further,e201d15bc528_30,trial_27_sling,trial_18_pug,trial_20_cuckoo,trial_3_redantique,further_sling
761,761,further,e201d15bc528_31,trial_8_knob,trial_13_tomtit,trial_28_chihuahua,trial_9_brown,further_knob
762,762,further,e201d15bc528_32,trial_20_cuckoo,trial_18_pug,trial_27_sling,trial_3_redantique,further_cuckoo
763,763,further,f3a9ac597eb6_4,trial_20_cuckoo,trial_24_white,trial_27_sling,trial_30_doberman,further_cuckoo
764,764,further,f3a9ac597eb6_5,trial_6_hatchback,trial_21_woven,trial_29_sparrow,trial_7_basset,further_hatchback
765,765,further,f3a9ac597eb6_14,trial_27_sling,trial_20_cuckoo,trial_24_white,trial_30_doberman,further_sling
766,766,closer,f3a9ac597eb6_18,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
767,767,closer,f3a9ac597eb6_19,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
768,768,further,f3a9ac597eb6_21,trial_29_sparrow,trial_21_woven,trial_6_hatchback,trial_7_basset,further_sparrow
769,769,further,f3a9ac597eb6_24,trial_30_doberman,trial_20_cuckoo,trial_24_white,trial_27_sling,further_doberman
770,770,closer,f3a9ac597eb6_28,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
771,771,further,f3a9ac597eb6_29,trial_24_white,trial_20_cuckoo,trial_27_sling,trial_30_doberman,further_white
772,772,closer,16d8e4ed049d_1,trial_7_basset,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_basset
773,773,further,16d8e4ed049d_3,trial_29_sparrow,trial_23_weimaraner,trial_24_white,trial_32_squat,further_sparrow
774,774,closer,16d8e4ed049d_5,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,trial_7_basset,closer_bloodhound
775,775,further,16d8e4ed049d_8,trial_5_inlay,trial_25_goldenretriever,trial_26_crow,trial_3_redantique,further_inlay
776,776,further,16d8e4ed049d_9,trial_32_squat,trial_23_weimaraner,trial_24_white,trial_29_sparrow,further_squat
777,777,further,16d8e4ed049d_10,trial_24_white,trial_23_weimaraner,trial_29_sparrow,trial_32_squat,further_white
778,778,further,16d8e4ed049d_12,trial_25_goldenretriever,trial_26_crow,trial_3_redantique,trial_5_inlay,further_goldenretriever
779,779,further,16d8e4ed049d_19,trial_26_crow,trial_25_goldenretriever,trial_3_redantique,trial_5_inlay,further_crow
780,780,further,16d8e4ed049d_20,trial_3_redantique,trial_25_goldenretriever,trial_26_crow,trial_5_inlay,further_redantique
781,781,further,16d8e4ed049d_21,trial_23_weimaraner,trial_24_white,trial_29_sparrow,trial_32_squat,further_weimaraner
782,782,closer,16d8e4ed049d_23,trial_30_doberman,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset,closer_doberman
783,783,further,e1082911fc9f_8,trial_2_bullmastiff,trial_13_tomtit,trial_1_bluesport,trial_22_leather,further_bullmastiff
784,784,further,e1082911fc9f_16,trial_1_bluesport,trial_13_tomtit,trial_22_leather,trial_2_bullmastiff,further_bluesport
785,785,further,e1082911fc9f_23,trial_22_leather,trial_13_tomtit,trial_1_bluesport,trial_2_bullmastiff,further_leather
786,786,further,e1082911fc9f_26,trial_13_tomtit,trial_1_bluesport,trial_22_leather,trial_2_bullmastiff,further_tomtit
787,787,further,1ad91742f7d4_4,trial_20_cuckoo,trial_16_bloodhound,trial_21_woven,trial_31_bluesedan,further_cuckoo
788,788,closer,1ad91742f7d4_6,trial_11_waiting,trial_32_squat,trial_4_straight,trial_8_knob,closer_waiting
789,789,further,1ad91742f7d4_9,trial_21_woven,trial_16_bloodhound,trial_20_cuckoo,trial_31_bluesedan,further_woven
790,790,closer,1ad91742f7d4_14,trial_4_straight,trial_11_waiting,trial_32_squat,trial_8_knob,closer_straight
791,791,further,1ad91742f7d4_17,trial_31_bluesedan,trial_16_bloodhound,trial_20_cuckoo,trial_21_woven,further_bluesedan
792,792,further,1ad91742f7d4_20,trial_16_bloodhound,trial_20_cuckoo,trial_21_woven,trial_31_bluesedan,further_bloodhound
793,793,closer,1ad91742f7d4_22,trial_8_knob,trial_11_waiting,trial_32_squat,trial_4_straight,closer_knob
794,794,closer,1ad91742f7d4_25,trial_32_squat,trial_11_waiting,trial_4_straight,trial_8_knob,closer_squat
795,795,closer,fea038f4c9b8_1,trial_19_pigeon,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_pigeon
796,796,closer,fea038f4c9b8_2,trial_12_bluejay,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_bluejay
797,797,further,fea038f4c9b8_3,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,trial_9_brown,further_waiting
798,798,closer,fea038f4c9b8_4,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
799,799,further,fea038f4c9b8_5,trial_17_redsport,trial_13_tomtit,trial_30_doberman,trial_4_straight,further_redsport
800,800,closer,fea038f4c9b8_6,trial_14_robin,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_robin
801,801,further,fea038f4c9b8_7,trial_13_tomtit,trial_17_redsport,trial_30_doberman,trial_4_straight,further_tomtit
802,802,closer,fea038f4c9b8_8,trial_32_squat,trial_21_woven,trial_22_leather,trial_8_knob,closer_squat
803,803,further,fea038f4c9b8_9,trial_29_sparrow,trial_11_waiting,trial_2_bullmastiff,trial_9_brown,further_sparrow
804,804,further,fea038f4c9b8_10,trial_1_bluesport,trial_15_nightingale,trial_27_sling,trial_28_chihuahua,further_bluesport
805,805,further,fea038f4c9b8_11,trial_31_bluesedan,trial_20_cuckoo,trial_23_weimaraner,trial_5_inlay,further_bluesedan
806,806,closer,fea038f4c9b8_12,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
807,807,closer,fea038f4c9b8_13,trial_21_woven,trial_22_leather,trial_32_squat,trial_8_knob,closer_woven
808,808,closer,fea038f4c9b8_14,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
809,809,further,fea038f4c9b8_15,trial_15_nightingale,trial_1_bluesport,trial_27_sling,trial_28_chihuahua,further_nightingale
810,810,further,fea038f4c9b8_17,trial_2_bullmastiff,trial_11_waiting,trial_29_sparrow,trial_9_brown,further_bullmastiff
811,811,further,fea038f4c9b8_18,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay,further_cuckoo
812,812,further,fea038f4c9b8_20,trial_23_weimaraner,trial_20_cuckoo,trial_31_bluesedan,trial_5_inlay,further_weimaraner
813,813,further,fea038f4c9b8_21,trial_5_inlay,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,further_inlay
814,814,closer,fea038f4c9b8_22,trial_22_leather,trial_21_woven,trial_32_squat,trial_8_knob,closer_leather
815,815,closer,fea038f4c9b8_23,trial_8_knob,trial_21_woven,trial_22_leather,trial_32_squat,closer_knob
816,816,further,fea038f4c9b8_24,trial_28_chihuahua,trial_15_nightingale,trial_1_bluesport,trial_27_sling,further_chihuahua
817,817,further,fea038f4c9b8_25,trial_4_straight,trial_13_tomtit,trial_17_redsport,trial_30_doberman,further_straight
818,818,closer,fea038f4c9b8_27,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_19_pigeon,closer_crow
